ProdId,ProdName,ProdImgPath,ProdImgUrl,ProdPrice,ProdCategory1,ProdCategory2,ProdDescription,Hashtag
2151608,[UNI]순면 고밀도 긴팔 티셔츠2팩 LATS0102,,https://image.msscdn.net/images/goods_img/20210928/2151608/2151608_3_500.jpg,2151608,01,,역시 기본 면티는 베이직 하우스죵 ㅎㅎ 학생때부터 즐겨입던 면티입니당!,#레이어드 #롱슬리브 #쭉티 #무지티 #기본티셔츠 #2PACK
2808705,남성) 브러쉬드 와플 크루넥 긴팔 티_MSC4TS1001,,https://image.msscdn.net/images/goods_img/20220921/2808705/2808705_16983087235003_500.jpg,2808705,01,,잠옷으로 입으려고 구매했는데 운동할때 입어도 흠 잡을 데 없을 것 같아요!,
2995119,컬러 배색 1992 그래픽 후드 (NAVY) COLOR MIXED 1992 GRAPHIC HOODIE (NAVY),,https://image.msscdn.net/images/goods_img/20221223/2995119/2995119_1_500.jpg,2995119,01,,헉..진짜 실물이 예뻐욥.. 저는 오버핏으로 입을려고 M사이즈 시켰는데 진짜 정말 예쁘게 오버핏 되는것같아서 입었을때 좀 많이 예쁜것같아서 좋구여 진짜 따뜻한것같더라구요 재질같은 경우에는 부들부들해서 피부에 맞닿았을때 음..촉감이 좋아요!! 이제품을 원래 딱히 기대를안하고 샀눈데 너무 만족스러운것 같아요!! 다른색상도 보니깐 예쁜것같던데 텅장이 되겠지만 구매 해야겠어요!!! 이거 사실려고 망설이고 계신분들 망설일 시간이없습니다!!! 헤헤,#오버핏 #후디 #티셔츠 #루즈핏 #스웨트셔츠 #긴팔 #기모 #로고 #블록코어 #젠더리스
3562994,VNBC 버스터즈 특양면 맨투맨,,https://image.msscdn.net/images/goods_img/20230915/3562994/3562994_16951010939258_500.jpg,3562994,01,,"오버핏으로 입으려면 한치수 크게 입는게좋아요
기모 두툼히 들어있어 옷따뜻해요
디자인 귀엽고 예뻐요",#젠더리스
3034895,1/5 배송 Velour Soccer Jersey Black,,https://image.msscdn.net/images/goods_img/20230119/3034895/3034895_16752250753178_500.jpg,3034895,01,,"그전부터 사고 싶었던 아이템이라 정말 마음에 들었어요
생각한거랑 좀더 다른 제질이였어요 약간 코듀로이?? 재질이라고 하나 생각보다 그래서 옷이 얇지만 보온성이 좋았어요

핏은 크롭~노말 정도이고 자수도 예뻐서 평소에 두고두고 잘 입을수 있을거 같습니다!!",#카라티셔츠 #스웻셔츠 #스웨트셔츠 #카라티 #긴팔티셔츠 #축구
3400338,[무료반품] 스피드레이서 레글런 스웨트셔츠_블랙 SPEED RACER RAGLAN SWEATSHIRT_BLACK,,https://image.msscdn.net/images/goods_img/20230710/3400338/3400338_16965506574390_500.jpg,3400338,01,,"가성비 대만족 재질좋아요!!!
믿고 구매하세요 감사합니다",#맨투맨티셔츠 #그래픽맨투맨 #스웻셔츠 #맨투맨 #스웨트셔츠 #23FW #오버핏 #블록코어 #블랙 #젠더리스
2098327,말티즈 아카이브 맨투맨 멜란지화이트 Maltese archive sweatshirts MELANGE WHITE,,https://image.msscdn.net/images/goods_img/20210830/2098327/2098327_1_500.png,2098327,01,,"몇번 빠니 넥 부붐이 조금 쪼긍쪼글해요
그 외에믐 이쁘고 넘좋아욘",#맨투맨티셔츠 #남자맨투맨 #맨투맨추천 #루즈핏맨투맨 #오버핏맨투맨 #말티즈아카이브 #그래픽스웨트 #맨투맨
2990274,SMALL CENTER 맨투맨 (STMSTD-0015),,https://image.msscdn.net/images/goods_img/20221220/2990274/2990274_16947549126831_500.jpg,2990274,01,,"울아들 막입을 맨투맨 필요했는데 요고 진짜 이뿌고
따뜻해요
기모도 빵빵해서 진짜 따뜻하네요
블랙이라 여기저기 암데나 입어도 이뽀여
잘입힐께요 ~~",#오버핏맨투맨 #남자맨투맨 #루즈핏맨투맨 #맨투맨 #로고맨투맨 #맨투맨티셔츠 #커플티
3640947,12/29 배송 워셔블 아란 케이블 후드 집업 니트 (IVORY) WASHABLE ARAN CABLE HOOD ZIP-UP KNIT (IVORY),,https://image.msscdn.net/images/goods_img/20231019/3640947/3640947_16977039964218_500.jpg,3640947,01,,색감도 좋고 핏도 좋고 소재도 좋고 다 좋아요! 짱짱입니다.,#니트 #가디건 #케이블니트 #아우터 #니트웨어 #후드 #긴팔니트
843276,퍼펙트 터틀넥 니트 티셔츠 블랙 PERFECT TURTLENECK KNIT TEE BLACK,,https://image.msscdn.net/images/goods_img/20180830/843276/843276_1_500.jpg,843276,01,,안에 입고다닐려고했는데 생각버다 이뻐서 그냥 입고다녀도 깔끔하고 좋아요,#목폴라 #폴라니트 #폴라티셔츠 #터틀넥 #니트
3609280,인사이드 더 클로젯 니트 [IVORY] Inside the closet Knit [IVORY],,https://image.msscdn.net/images/goods_img/20231006/3609280/3609280_16965722861349_500.jpg,3609280,01,,부드럽고 진짜 핏 이뻐요ㅠㅠ 흰색이라 조심조심 입어야겠지만 자주자주 입을것같아요 아주 두껍지는 않으니 참고하세요 ~!,#여성니트 #스웨터 #겨울니트 #니트 #라운드니트 #남자니트 #크리스마스
3463299,(23FW) 2 TONE ARCH HOODIE BLACK,,https://image.msscdn.net/images/goods_img/20230814/3463299/3463299_16919839135094_500.jpg,3463299,01,,초4 통통 남자아이가 편하고 너무 좋아하네요~색빠짐 없어요,#후디 #오버핏후드티 #후드티셔츠 #후드 #그래픽후드 #후드티 #오버핏후드 #캐주얼웨어 #젠더리스
2479585,러쉬모어 오버핏 반팔티 AST3767 (4 COLOR),,https://image.msscdn.net/images/goods_img/20220411/2479585/2479585_1_500.jpg,2479585,01,,"브라운계 바지랑 입으면 좀더 잘 어울리는거같아요
사진비율은 똥망인데 실물은 이쁩니다..ㅋㅋ",#반팔티셔츠 #오버핏반팔 #여름반팔티 #남자반팔티 #여자반팔티 #반팔티추천 #그래픽
3294589,ARCH CHARMING CAT 쿨 코튼 오버핏 반팔(SISSTD-0040),,https://image.msscdn.net/images/goods_img/20230512/3294589/3294589_16838769843002_500.jpg,3294589,01,,더운 지역 해외 출장시 쉴 때 입으려고 구매했습니다! 무게는 가볍고 색상은 밝습니다. 안에가 비치지는 않는 정도의 두께지만 적당히 얇아서 더운 날씨에도 입기좋네요,#반팔티셔츠 #반소매 #반팔티 #로고티셔츠 #그래픽티셔츠 #오버핏반팔 #쿨코튼반소매 #CATS
2715621,헤비웨이트 후드 스웻셔츠 7 COLOURS HEAVY WEIGHT HOOD SWEAT SHIRT 7 COLOURS,,https://image.msscdn.net/images/goods_img/20220812/2715621/2715621_1_500.jpg,2715621,01,,약간 무거운감은 있지만 모자각이 잘잡히고 원단이 탄탄함,
2853101,클럽 레플리카 스웻셔츠 [오프 화이트],,https://image.msscdn.net/images/goods_img/20221012/2853101/2853101_16866268451208_500.jpg,2853101,01,,"이쁜데 커요 m이 적당합니당
하의는 슬림한거 입으면 빙구같아서 통큰
청바지에 입어야 베스트입니다",#스웻셔츠 #스웨트셔츠 #오버핏맨투맨 #커플티 #기모 #맨투맨티셔츠 #베이식 #아이보리 #화이트 #오버핏
3464265,[5404] 로고 자수 니트 집업 (아이보리),,https://image.msscdn.net/images/goods_img/20230814/3464265/3464265_16921746160868_500.jpg,3464265,01,,"배송이 좀 늦긴 했지만 옷은 보자마자 맘에 들었어요.
무엇보다 너무 두껍지 않아 부해 보이지 않어서 좋았고 적당히 크롭해서 단독으로 입기에도 안에 얇은 셔츠, 티를 입고 걸치기에도 괜찮아요",
2660728,[무료반품] 빈티지 반 집업_오트베이지 VINTAGE HALF ZIP-UP_OAT BEIGE,,https://image.msscdn.net/images/goods_img/20220712/2660728/2660728_1_500.jpg,2660728,01,,"좀 크긴 한데 밑에 잡아주는 스트링이 있어서 나쁘지 않았고, 논기모여서 그런가 좀 얇은 감이 없지않아 있다. 그래도 디자인과 색감이 마은에 든다.1",#스웨트셔츠 #맨투맨 #반집업 #스웨트셔츠컬렉션 #논기모 #하프집업 #아이보리 #젠더리스 #무진장블프스테디셀러
2338457,하트 벌룬 스웻 셔츠-레드 Heart Balloon Sweat Shirt-Red,,https://image.msscdn.net/images/goods_img/20220203/2338457/2338457_1_500.jpg,2338457,01,,색이 좀 어두운가 했는데 보다보니까 그건 아닌 것 같고요 나름 아무데나 잘 어울리는 것 같습니다 목 부분은 잘 늘어날 것 같습니다,#스웻셔츠 #맨투맨 #오버핏 #오버핏맨투맨 #맨투맨티셔츠 #크롭 #로고
2990516,RV_OUR 1989 후드 (STHSTD-0004) OUR 1989 후드 (STHSTD-0004),,https://image.msscdn.net/images/goods_img/20221220/2990516/2990516_16947563515196_500.jpg,2990516,01,,"후드티 작을까 걱정했는데 잘입고 다니네요
아들 올겨울 핫템되었네요 ㅎ",#후디 #남자후드티 #오버핏후드 #후드티추천 #루즈핏후드 #후드 #후드티 #젠더리스
3505915,컬러블록 89 로고 후드티셔츠 네이비 Color block 89 logo hoodie NAVY,,https://image.msscdn.net/images/goods_img/20230828/3505915/3505915_16934116586216_500.jpg,3505915,01,,"편하고 좋습니다. 다만 조금 무게감이 있는거 같아요.
막 입기 좋슴니다",#스웻후드 #오버핏후드티 #루즈핏후드티 #로고후드 #커플후드티 #후드 #후디 #젠더리스
2911578,[2PACK] 에어쿨링 드라이 기능성 무지 긴팔 티셔츠,,https://image.msscdn.net/images/goods_img/20221101/2911578/2911578_1_500.jpg,2911578,01,,첨 무신사를 이용해 저렴하게 구매해봤습니다. 착용감은 넘 편하고 부드러운서 안에 이너티로 입기 좋습니다. 사이즈는 정사이즈로 짝 적당한 것 같습니다.,#긴팔티 #긴팔티셔츠 #운동복 #스포츠웨어 #롱슬리브 #긴팔 #홈트 #젠더리스
2139775,소프트 필링 세미오버 라운드 니트 초코브라운 Soft filling semiover round knit,,https://image.msscdn.net/images/goods_img/20210917/2139775/2139775_1_500.jpg,2139775,01,,어디에 입어도 좋은 기본 니트에요 길이에 비해 소매가 짧아요 손뻗으면 달롱해 지는.. 그래도 색과 니트가 주는 느낌이 해당 색을 찾으시는 분들에게는 좋을거 같아요 만족합니다,
3024307,에센셜 후드 스웻 셔츠 (RED) ESSENTIAL HOOD SWEAT SHIRT (RED),,https://image.msscdn.net/images/goods_img/20230113/3024307/3024307_16747789949597_500.jpg,3024307,01,,"색감이 좋고 재질도 계절에 맞네요,
사이즈도 딱 맞아요",#오버핏후드 #루즈핏후드 #오버핏후드티 #후드 #후드티셔츠 #후드티 #후디 #무지 #레드 #스웻
2313388,[무료반품] 90S 트랙 스웨트셔츠_그레이 90S TRACK SWEATSHIRT_GRAY,,https://image.msscdn.net/images/goods_img/20220118/2313388/2313388_16765930300318_500.jpg,2313388,01,,남자친구 사주고 맘에들어서 저도 따라 샀어요 ㅎㅎ 사이즈가 조금 크긴한데 오버핏으로 입으면 딱 이뻐요,#스웨트셔츠컬렉션 #90S #트랙 #논기모 #맨투맨 #블록코어 #젠더리스 #무진장블프스테디셀러
1841248,오버핏 옥스퍼드 셔츠 (BLACK) OVER FIT OXFORD SHIRTS (BLACK),,https://image.msscdn.net/images/goods_img/20210312/1841248/1841248_1_500.jpg,1841248,01,,사이즈도 적당하고 두께감이 있어서 각이 잘 잡힙니당,
746280,어센틱 로고 티셔츠 화이트,,https://image.msscdn.net/images/goods_img/20180330/746280/746280_16835150974885_500.jpg,746280,01,,"심플 흰티를 사고싶어서 샀는데
옷 이쁘고 좋네요!
옷감 자체도 두툼해서 비치지도 않아요!
피부가 예민해서 따가운 옷들은 못입는데
면도 부드러워서 굳????
일부러 사이즈도 크게샀는데 봤을 때는 기장만 길고
품이랑은 다 맞는 것 같은 느낌...?
살을 빼야 완전 오버핏으로 보일까요ㅎㅎ
더 크게 사고싶었지만 원피스가 될까봐 만족하고 입을래요~",#로고티 #반팔 #반팔티 #오버핏 #로고티셔츠 #반팔티셔츠 #23S/S정규컬렉션
2082210,시그니쳐 로고 후드 그레이,,https://image.msscdn.net/images/goods_img/20210824/2082210/2082210_3_500.jpg,2082210,01,,"아주 예쁩니다. 기장감 스타일 질감 빙힌 모두 좋아요
군더더기.없이 깔끔",#오버핏 #후디 #로고후드 #후드티 #후드 #로고 #오버핏후드티
2837412,소프트 울 오버핏 풀오버 라운드 니트 7컬러 Soft Wool Oversized Pullover Round Knitwear 6 Colors,,https://image.msscdn.net/images/goods_img/20221004/2837412/2837412_16987148562345_500.jpg,2837412,01,,그린색은 풀색이네요. 상품평이 제일 많아서 기대했는데 전 어울리지 않네요. 크게 예쁘지 않아요,#아우터 #맨투맨 #스웨터 #니트컬렉션 #후드 #긴팔니트 #티셔츠
3411311,빅스타 후드티 BIG STAR HOODIE,,https://image.msscdn.net/images/goods_img/20230717/3411311/3411311_16945648774250_500.jpg,3411311,01,,입었을때 편했고 입고 돌아 다닐때 따뜻했고 사이즈도 알맞았다 그리고 무게도 가볍고 재질도 부드러웠다.,#블록코어 #젠더리스
3544148,[2PACK] EL 스트리트 아트워크 오버핏 후드티 2종 패키지,,https://image.msscdn.net/images/goods_img/20230908/3544148/3544148_16941423675283_500.jpg,3544148,01,,"프린팅이 깔끔해서 좋고 보풀이가 좀 생기는 단점이 있기는
하지만 가격대에 비해서 좋은것 같습니다",#후드 #후드티 #후드티셔츠 #후디 #남자후드티 #오버핏후드
2427585,면20수기본포켓반팔티 화이트 LWTS0152,,https://image.msscdn.net/images/goods_img/20220317/2427585/2427585_3_500.jpg,2427585,01,,"얇긴한데 부드럽고 사이즈도 잘맞아요
배송도 빠르고 조아요",#반팔티 #오버핏반팔 #기본반팔티 #남자반팔티 #여름반팔티 #무지반팔 #레이어드
3442679,1/3 배송 THUNDER 브러쉬드 니트 - 핑크,,https://image.msscdn.net/images/goods_img/20230803/3442679/3442679_16923249991299_500.jpg,3442679,01,,도전해보기 힘든 컬러인줄 알았는데 큐트하게 데일리로 아무렇게나 매치해서 입기 좋아요 색감도좋고 보드라와요,#가을니트 #니트 #풀오버 #스웨터 #니트웨어 #라운드니트 #스트릿 #젠더리스
3011254,[SET] (긴바지 OR 반바지 선택) 24H 트랙 브이넥 맨투맨 셋업_네이비,,https://image.msscdn.net/images/goods_img/20230109/3011254/3011254_16802396443795_500.jpg,3011254,01,,동생 생일선물로 구매했다가 상의는 동생 주고 바지는 제가 입기로 했습니다 바지 동생이 커서 못입겠다고 했는데 저는 커서 너무 편해서 맨날 입어요 교복됐어요 통도 엄청 크고 허리도 크지만 정말 편합니당,#스웻셔츠 #맨투맨 #셋업 #조거팬츠 #바지 #호시PICK #패키지 #코드그라피23FW1차발매 #그래픽맨투맨 #블록코어
3238682,드라이 긴팔 레귤러 핏 4컬러,,https://image.msscdn.net/images/goods_img/20230417/3238682/3238682_16927771430871_500.jpg,3238682,01,,사이즈도 딱 좋고 어깨라인도 잘 잡아줘서 좋은 거 같아요!!,
2628632,시그니처 코튼 머슬핏 티셔츠 NSTS01,,https://image.msscdn.net/images/goods_img/20220622/2628632/2628632_16837036517359_500.jpg,2628632,01,,저는 L구매생각하고있었는데 작을뻔했네요 ㅎ 편하게입기 좋은것같아요!,#반팔 #머슬핏 #머슬핏반팔티 #무지티 #반팔티추천 #티셔츠추천 #23SS신상
890749,Wooltan Check Shirts (Cream),,https://image.msscdn.net/images/goods_img/20181025/890749/890749_16738570361230_500.jpg,890749,01,,"배송 빠르고 깔끔하게 패키징 되어있습니다
잘입을께요",#셔츠 #오버핏셔츠 #체크 #체크무늬셔츠 #체크셔츠 #타탄체크 #오버사이즈셔츠
2711102,ATHLETIC CLOUD SWEATSHIRT_BLACK,,https://image.msscdn.net/images/goods_img/20220810/2711102/2711102_16957028561169_500.jpg,2711102,01,,세일할때 구매해서 잘 구매했어용 배송도 빠르구요,#오버핏 #오버핏맨투맨 #스웨트셔츠 #맨투맨티셔츠 #맨투맨 #스웻셔츠 #크루넥
2985176,에센셜 로고 스웨트셔츠(SLF3-MT001A) Essential Logo Sweatshirt(SLF3-MT001A),,https://image.msscdn.net/images/goods_img/20221216/2985176/2985176_16807721120124_500.jpg,2985176,01,,가격 생각하몀 가성비 최고인 옷같아요~ 근데 목이 좀 늘어날까봐 걱정이네요 색은 은근 이뻐요!,#맨투맨 #맨투맨티셔츠 #로고맨투맨 #스웨트셔츠 #루즈핏맨투맨 #맨투맨추천 #남자맨투맨 #로고 #젠더리스
2058134,TAG LONGSLEEVE - ASH,,https://image.msscdn.net/images/goods_img/20210811/2058134/2058134_16764272930805_500.jpg,2058134,01,,옷이 얇아서 많이 따뜻하진 않아요. 근데 뒤에 로고 디자인이 예뻐서 자주 입고 다닐 거 같아요.,#기본티셔츠 #로고티셔츠 #긴팔티셔츠 #롱슬리브 #베이직티셔츠 #로고티 #TAG로고
3132887,리즌 트레일 피그먼트 반팔티 블랙 차콜 REASON TRAIL PIGMENT OVER FIT TEE BLACK CHARCOAL,,https://image.msscdn.net/images/goods_img/20230308/3132887/3132887_16795524129287_500.jpg,3132887,01,,"바랜듯한 그레이색이 멋스러워보이고
재질도 탄탄해요~^^
로고 디자인도 뻔하지 않아서 좋네요",#오버핏반팔 #반팔티셔츠 #반팔티 #그래픽티셔츠 #티셔츠 #반소매 #반팔티추천 #BESTITEM
2057615,[광복절 기념] August 15th Hoooly 후드,,https://image.msscdn.net/images/goods_img/20210811/2057615/2057615_3_500.jpg,2057615,01,,"저는 원래 사진을 짧아보이게찍는병이있고,
첫번째가 진실입니다 막 엄청 크지않고 적당한 오버핏이에요 검정후드가 마땅한게 옶어서 고민하다가 구매했는데 맘에듭니다 근데 모자쓰면좀웃겨져요??",#광복절 #한정판 #후드티 #오버핏 #후드 #자수 #21F/W컬렉션 #오버핏후드티
2692476,남녀공용 블랙 릴렉스핏 스몰 모노그램 로고 기모 후디 J400215 BEH,,https://image.msscdn.net/images/goods_img/20220802/2692476/2692476_16901824215885_500.jpg,2692476,01,,"남동생 후드티로 세일할때 구매했는데 핏 예쁘네요.
다른 후드와 비교했을때 소재가 보들거려요.
키 182 기준으로 기장 적당합니다.",#오버핏 #후드티셔츠 #후디 #한정판매 #로고후디 #로고 #SMU블랙컬렉션 #기모
2660716,[무료반품] 빈티지 반 집업_라이트그레이 VINTAGE HALF ZIP-UP_LIGHT GRAY,,https://image.msscdn.net/images/goods_img/20220712/2660716/2660716_1_500.jpg,2660716,01,,"사이즈도 맞고 편하게 입기좋아요
색상도 밝은색이고 카라색도 네이비로 이쁨",#맨투맨 #스웻셔츠 #맨투맨추천 #스웨트셔츠컬렉션 #논기모 #하프집업 #그레이 #젠더리스 #무진장블프스테디셀러
3498319,오버핏 하찌 니트 - 8 COLOR [ONE OR TWO] ESSENTIAL CREW NECK OVERFIT HACHI KNIT [ONE OR TWO],,https://image.msscdn.net/images/goods_img/20230825/3498319/3498319_16968997961386_500.jpg,3498319,01,,제 인생 첫 니트인데 굉장히 만족스럽습니다! 핏 굉장히 이쁘고 너무 부드러워요ㅋㅋ진짜 이 가격에 이 퀄리티는 말이 안됩니다 제발 무조건 사세요 강추드림,#오버핏 #니트웨어 #라운드니트 #맨투맨 #긴팔니트 #스웨터 #오버핏니트 #젠더리스
2157823,하비클럽 미니게임 후드티 그레이 YKHD1336 Hobbyclub minigame hood t-shirt gray YKHD1336,,https://image.msscdn.net/images/goods_img/20211001/2157823/2157823_1_500.jpg,2157823,01,,기모가 있어서 한겨울에도 좋을듯하고 옷이 부들부들허니 재질 좋아요,#후드 #후드티 #후드티셔츠 #가을 #오버핏후드티
2797634,엔비엘 로고 후드 (네이비레드),,https://image.msscdn.net/images/goods_img/20220916/2797634/2797634_16885240287799_500.jpg,2797634,01,,"마른편이라 약간 루즈하게 맞아요
얇지도 두껍지도 않은 적당한 두께감으로 레드이니셜이 포인트가 되네요",#후드 #후디 #남자후드티 #로고후드 #커플후드티 #후드티 #오버핏후드티 #레드 #로고 #젠더리스
2376233,TAG KP TEE - WHITE,,https://image.msscdn.net/images/goods_img/20220222/2376233/2376233_16781690868745_500.jpg,2376233,01,,초록색 레터링이 유치하지도 않고 스트릿해 깔끔하고 좋아요,#반팔티셔츠 #로고티셔츠 #그래픽티셔츠 #그래픽 #신스컬렉션 #TAG로고 #젠더리스
2808840,공용) 폴라플리스 스웨트 후디_MSC4TH3903,,https://image.msscdn.net/images/goods_img/20220921/2808840/2808840_16983072767686_500.jpg,2808840,01,,"부드럽고 따뜻합니다
핏도 좋아요 잘 입겠습니다",
1884943,미시간 울버린 피그먼트 반팔티 블랙 차콜 MICHIGAN WOLVERIN PIGMENT OVER FIT TEE BLACK CHARCOAL,,https://image.msscdn.net/images/goods_img/20210407/1884943/1884943_1_500.jpg,1884943,01,,세일할때사서좋네요 손세탁 필수네요 세번빨은듯,#라운드티 #반팔 #반팔티 #반팔티셔츠 #티셔츠 #그래픽티셔츠 #그래픽 #BESTITEM
2708908,[UNI]BCI순면라운드반팔3팩 LATS0101,,https://image.msscdn.net/images/goods_img/20220810/2708908/2708908_16751382082520_500.jpg,2708908,01,,"부드럽고 괜찮네요
편하게 다른옷 안에 겹쳐입기 좋아요",#반팔티 #레이어드 #레이어드반팔 #무지반팔 #기본반팔티 #이너반팔 #23S/S #티셔츠컬렉션 #패키지컬렉션
2831240,7.5oz 맥스헤비웨이트 반팔티셔츠 14COLOR 7.5oz MAXHEAVYWEIGHT SHORTSLEEVE,,https://image.msscdn.net/images/goods_img/20220929/2831240/2831240_2_500.jpg,2831240,01,,이쁘게 레이어드 잘되는 것 같네요 . 따듯해서 겨울에 입기 좋네요 .,#오버핏 #반팔티셔츠 #헤비웨이트 #무지티 #레이어드티 #남자레이어드티
2199526,[프라이 x 신묘한]SHINMYOHAN SWEATSHIRT,,https://image.msscdn.net/images/goods_img/20211026/2199526/2199526_1_500.jpg,2199526,01,,집에서 편하게 입을 옷 찾다가 클리어런스 제품 싸게 잘샀어요~ 옷이 두툼하진 않은데 기모가 부드럽고 전체적으로 부드러운 느낌이에요,
853187,파이핑 스트링 맨투맨 _ 블랙,,https://image.msscdn.net/images/goods_img/20180910/853187/853187_1_500.jpg,853187,01,,"셔츠 레이어드해서 입으려고 구매했는데
사이즈도 적당하고 디자인도 너무 맘에듭니다",#기모 #맨투맨 #오버사이즈 #오버핏 #크롭 #무지 #오버핏맨투맨
3539905,1/5 배송 [무료반품] 크롭 헤어리 라운드 니트_라이트 그린 CROPPED HAIRY ROUND NECK KNIT_LIGHT GREEN,,https://image.msscdn.net/images/goods_img/20230907/3539905/3539905_16951180947116_500.png,3539905,01,,배송도 빠르고 색상도 디자인도 예쁘고 가볍고따뜻하네요,#오버핏 #맨투맨 #스웨터 #긴팔니트 #크롭티 #가디건 #루즈핏
1855079,950G 솔리드 맨투맨-잉크 네이비-[세미 오버핏],,https://image.msscdn.net/images/goods_img/20210319/1855079/1855079_2_500.jpg,1855079,01,,오버핏 매진이라 세미 오버핏 샀는데 너무 이쁘네요!,#맨투맨 #스웨트셔츠 #크루넥 #스웻셔츠 #무지 #무지스웨트 #깡스타일리스트PICK #베이식
3161118,스페이스 그래픽 티셔츠 블랙,,https://image.msscdn.net/images/goods_img/20230320/3161118/3161118_16792791121043_500.png,3161118,01,,와우 너무 예쁩니다 하나씩 구매들하세요 ㅎ 색감도 좋아요,#스트리트 #23SS #로고티셔츠
1644167,050904 메리노 크루넥 스웨터(7GG)_14color,,https://image.msscdn.net/images/goods_img/20201012/1644167/1644167_4_500.jpg,1644167,01,,"물건이 너무 예뻐서 코디하기 쉬워요!너무너무 좋아해요!이번 쇼핑에 정말 만족해요!꼭 또 구매할게요, 이 브랜드 마음에 들어요.",
2301177,[2PACK] 베이식 32수 이너 레이어드 코튼 반팔티,,https://image.msscdn.net/images/goods_img/20220111/2301177/2301177_1_500.jpg,2301177,01,,딱 이너티의 정석 가격도 착하고 아무대나 입어도 이쁘게 레이어드 되는게 좋았습니다!!!!,#반팔 #티셔츠 #반팔티 #이너반팔 #레이어드 #부드러운티셔츠 #32수
2365684,C-Logo L/S White,,https://image.msscdn.net/images/goods_img/20220216/2365684/2365684_1_500.jpg,2365684,01,,여자친구 선물해줬는데 예뻐요. 전천후로 잘 활용할 수 있을 것 같습니다.,#긴팔티 #롱슬리브티 #로고티셔츠 #티셔츠 #긴팔티셔츠 #롱슬리브 #C로고
3175656,플레임 반팔 티셔츠 화이트,,https://image.msscdn.net/images/goods_img/20230323/3175656/3175656_16795601471968_500.jpg,3175656,01,,"후드 안에 레이어드도 하고 그냥 입기도하려구 구매했어용
무난하니 좋아염",#오버핏반팔 #남자반팔티 #반팔티 #오버핏 #티셔츠 #반팔티셔츠 #여름반팔티 #SUMMERNEW
3475395,[기모버전추가]시그니처 오버핏 맨투맨(4col) Signature overfit sweatshirt(4col),,https://image.msscdn.net/images/goods_img/20230818/3475395/3475395_16938118686037_500.jpg,3475395,01,,"기모 따뜻하고 좀 크긴한데 그래서 편하고 예뻐요
디자인이 마음에 들어요
잘샀다고 생각합니다 자주 입게 돼요",#오버핏맨투맨 #로고/레터링 #맨투맨티셔츠 #스웨트셔츠 #맨투맨추천 #23FALL
2179560,[무료반품] 유니브 후드(네이비),,https://image.msscdn.net/images/goods_img/20211014/2179560/2179560_2_500.jpg,2179560,01,,"색감은 생각보다 어두운 네이비고, 사이즈는 정사이즈에 가까우니 오버핏으로 입으실분들은 1-2사이즈 크게 가시는 것을 추천합니다. 그리고 옷 재질은 굉장히 좋다고 생각합니다.",#후드 #오버핏후드 #후드티셔츠 #후디 #오버핏 #오버핏후드티 #루즈핏후드티 #후드티
2385175,[패키지] Essential 오버핏 후드,,https://image.msscdn.net/images/goods_img/20220225/2385175/2385175_16891283544323_500.jpg,2385175,01,,"딱 깔끔하고 너무 두껍지도 얇지도 않고
기장도 알맞고 전체적으로 아주 맘에 듭니다",#트레이닝세트 #오버핏 #루즈핏 #후디 #긴팔티 #후드 #패키지 #오버핏후드티 #무지 #빈티지
2748047,헤비웨이트 키홀 케이블 하프 집업 니트 아이보리 COOSKT042IVORY,,https://image.msscdn.net/images/goods_img/20220828/2748047/2748047_3_500.jpg,2748047,01,,"옷이 정말 이쁘네요 이런 스타일은 처음인데 정말 이런스타일의 옷을 여러개 사고싶을정도로 이쁘다고 생각합니다.

기장과 팔길이도 딱 맞네요",#남자니트 #카라니트 #긴팔니트 #꽈배기니트 #하프집업 #집업니트 #키홀컬렉션 #세컨모놀로그시누PICK
2926563,소프트 필 니트 반폴라&긴폴라 ( 패키지 ) : ( 6Color ),,https://image.msscdn.net/images/goods_img/20221108/2926563/2926563_2_500.jpg,2926563,01,,"사이즈는 어깨가 조금 길긴한데 소매는 손등을 살짝 덮는 느낌이고 가슴쪽은 적당합니다 다만 목이 조금 타이트한감이 있네요
색상은 개인적으로 마음에 듭니다",#니트 #긴팔니트 #긴폴라 #반폴라 #터틀넥 #목폴라 #폴라티
2313303,오리지널 라글란 롱 슬리브_그레이 ORIGINAL RAGLAN LONG SLEEVE_GRAY,,https://image.msscdn.net/images/goods_img/20220118/2313303/2313303_16765956852302_500.jpg,2313303,01,,배송 엄청 빨라요 이런 긴소매티셔츠가 필요했는데 마침 세일이라 좋은 가격에 구매했네요 실물이 훨씬 이쁩니다 맘에 들어요,#롱슬리브티 #루즈핏 #긴팔티셔츠 #롱슬리브 #긴팔티 #래글런 #90S
2738756,허스키 오버핏 후드티 AVH853(2 COLOR),,https://image.msscdn.net/images/goods_img/20220824/2738756/2738756_16721892202647_500.jpg,2738756,01,,"사이즈도 적당하고
기모없는걸로 찾고있었는데
딱입니다
너무 마음에 듭니다
귀여워요",#오버핏 #후디 #오버핏후드 #후드티 #후드티셔츠 #오버핏후드티 #기모후드
